id1;id2;lemma1;lemma2;wup;lch;path
bn:16283436n;bn:15357278n;Wabaunsee_Formation;Bédat_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:05068167n;bn:03782885n;Dolnoperecký_kanál;Allan_Hills;0.16666666666666666;2.1972245773362196;0.5
bn:14767463n;bn:01862321n;Ellis_Bay_Formation;Yacoraite_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:17244499n;bn:17514528n;Copper_zinc_antimony_sulfide;Santissima_Annunziata,_Circello;0.8333333333333334;1.0986122886681098;0.16666666666666666
bn:00579984n;bn:05067478n;Triarylmethane_dye;Banskobystricko-zvolenská_aglomerácia;0.5;1.0986122886681098;0.16666666666666666
bn:17711725n;bn:06947243n;Ranquil_Formation;Laguna_Ixpatz;0.3333333333333333;1.5040773967762742;0.25
bn:00000901n;bn:13187695n;acicula;Ansebech;0.3333333333333333;1.5040773967762742;0.25
bn:00020638n;bn:16555208n;collector's_item;toxification;0.5;1.0986122886681098;0.16666666666666666
bn:13267066n;bn:00069845n;Goaiumer_Feart;talus;0.5;1.5040773967762742;0.25
bn:02473145n;bn:00432856n;Righting_reflex;Diazo;0.5;1.0986122886681098;0.16666666666666666
bn:16118675n;bn:00024706n;Beaver_attack;cybernaut;0.5;1.0986122886681098;0.16666666666666666
bn:22586017n;bn:03661379n;Mininco_Formation;La_Niña;0.5;1.0986122886681098;0.16666666666666666
bn:16284095n;bn:00003728n;Wellington_Formation;anabolic_steroid;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:19332230n;bn:14945836n;Raudal_Danta_(fors_i_Guaviare);Phantom_Creek_Formation;0.5;1.5040773967762742;0.25
bn:16078159n;bn:02927037n;Sheep_Pen_Sandstone;Muav_Limestone;0.16666666666666666;2.1972245773362196;0.5
bn:16181756n;bn:14962530n;Tulare_Formation;Kiltorcan_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:06535172n;bn:03074895n;Shark_Alley;Dependent_adult;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:21816742n;bn:03809358n;Ferdows_Hole-in-the-Rock;Allais_effect;0.5;1.0986122886681098;0.16666666666666666
bn:00061550n;bn:14973721n;perfectionist;Antimonio_Formation;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:15362060n;bn:01081901n;Assise_de_Millery;Light_clay;0.5;1.5040773967762742;0.25
bn:16123273n;bn:14967161n;White_Knob_Formation;Lärchberg_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:01872074n;bn:11003061n;Pietraroja_Formation;Vague_de_contaminations_par_le_VIH_d'Elista;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:00044537n;bn:02336423n;homelessness;Rodman_Passage;0.5;1.2809338454620642;0.2
bn:01136936n;bn:17440615n;RENEA;Oratory_of_Santa_Maria_Annunciata,_Brendola;0.5714285714285714;0.9444616088408514;0.14285714285714285
bn:16067329n;bn:02452568n;Wiota_Gravels;Red_Crag_Formation;0.16666666666666666;2.1972245773362196;0.5
bn:01922048n;bn:06947257n;Besa_River_Formation;Laguna_Barajo;0.3333333333333333;1.5040773967762742;0.25
bn:22585763n;bn:06823769n;Chipaque_Formation;Canal_das_Flexas;0.5;1.5040773967762742;0.25
bn:03956758n;bn:00077967n;Bolongs;transduction;0.5;1.0986122886681098;0.16666666666666666
bn:15082001n;bn:16063583n;Dessa_Dawn_Formation;Deep_River_Formation;0.16666666666666666;2.1972245773362196;0.5
